address,business_area,cityname,id,lat,lon,name,pname,tel,type
马桥1路,,上海市,BV11347205,30.992943,121.338257,民仙路民川路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
马桥1路,,上海市,BV11347204,30.993183,121.344429,民仙路汇江路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
马桥1路,,上海市,BV11347203,30.993216,121.335308,民仙路民商路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
马桥1路,,上海市,BV11347202,31.007738,121.359901,碧溪路剑川路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
马桥1路,,上海市,BV11347201,30.997786,121.344028,汇江路民仙路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
马桥1路,,上海市,BV11347199,30.992439,121.331802,仙鹤路民仙路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
马桥1路,,上海市,BV11347198,31.007067,121.353134,剑川路中心路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
马桥1路,,上海市,BV11347197,31.000050,121.362862,碧溪路东川路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
江川4路;马桥1路,,上海市,BV11347196,31.002340,121.342934,汇江路中心路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347195,31.105343,121.671463,朱家宅路金朱路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347194,31.103243,121.671921,朱张路金朱路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347190,31.100643,121.665810,金朱路窑港路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347189,31.109026,121.653908,建设路振兴路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347188,31.102669,121.672173,朱张路朱金路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347187,31.113937,121.667381,棋瓦路棋杆路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347186,31.097509,121.664299,窑港大道金朱路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347184,31.108471,121.669167,棋杆路周祝公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347183,31.117579,121.669830,葡萄路棋瓦路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347182,31.100538,121.671616,金朱路朱张路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347181,31.105160,121.671585,朱家宅路朱金路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347180,31.113464,121.652664,建设路窑墩路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347179,31.121515,121.668541,葡萄路周邓公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11347178,31.120647,121.651581,建设路周邓公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
70路,,上海市,BV11346965,31.256466,121.528809,江浦路龙江路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦21路,,上海市,BV11346872,31.163715,121.173141,崧煌路崧达路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
乡村11路区间;南海二线;南海线;南海线(界河桥);崇明乡村11路,,上海市,BV11346666,31.754116,121.325912,安南村站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江4路,,上海市,BV11346513,31.002718,121.253113,环城路松汇东路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
528路,顾村,上海市,BV11346053,31.348680,121.372780,菊盛路沙浦河(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南松专线,亭林,上海市,BV11345066,30.897122,121.324314,车亭公路红阳村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江81路内环;松江81路外环,,上海市,BV11345065,31.026319,121.139045,崇南公路鹤溪街(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江81路内环;松江81路外环,,上海市,BV11345064,31.027027,121.141463,崇南公路昆港公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江81路内环;松江81路外环,,上海市,BV11345063,31.033511,121.136706,平原街鹤溪街(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定64路,,上海市,BV11345062,31.475147,121.237015,嘉行公路红庙路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江81路内环;松江81路外环,,上海市,BV11345060,31.024939,121.134336,崇南公路中德路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1845路内环,泗泾,上海市,BV11344629,31.117535,121.261482,泗泾地铁站(横港路)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1845路内环,泗泾,上海市,BV11344628,31.116432,121.258879,泗泾汽车站(泗宝路)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
闵行9路,,上海市,BV11344604,31.011343,121.345634,元峰苑(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江9路,,上海市,BV11344602,31.040634,121.546829,闵驰一路汇驰路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘团线,,上海市,BV11344318,30.967096,121.442284,大叶公路沪杭公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山11路,金山卫,上海市,BV11344251,30.727495,121.363075,金山卫站(南广场西站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
沪陈线,,上海市,BV11344159,31.103148,121.230766,古楼路嘉松公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
沪陈线,,上海市,BV11344123,31.103743,121.234703,古楼路(西)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
991路,,上海市,BV11343706,31.157827,121.737602,川六公路凌空路(湾镇)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
182路;浦东17路,,上海市,BV11343660,31.235083,121.642143,唐陆公路春雅路(新镇)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
182路;浦东17路,,上海市,BV11343659,31.229454,121.643532,唐陆公路顾家浜路(大众村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
沪塘专线,,上海市,BV11343654,31.021454,121.533295,三鲁公路鲁汇(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
江五线;沪塘专线,浦江镇,上海市,BV11343354,31.055342,121.529068,三鲁公路建岗(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
627路,,上海市,BV11343329,31.172879,121.472689,耀龙路通耀路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周南线,周浦镇,上海市,BV11343219,31.118015,121.575485,康沈路关岳西路(周浦)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江16路,,上海市,BV11343184,31.042595,121.247223,文翔路茸兴路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江81路内环;松江81路外环,,上海市,BV11342980,31.031519,121.129805,平原街中德路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江50路内环;松江50路外环,,上海市,BV11342947,31.076077,121.291870,马明村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江50路内环;松江50路外环,,上海市,BV11342946,31.070612,121.287041,泗砖南路卖新公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江50路内环;松江50路外环,,上海市,BV11342945,31.072031,121.295555,马裕路新天路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江50路内环;松江50路外环,,上海市,BV11342944,31.074923,121.287544,泗砖南路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江50路内环;松江50路外环,,上海市,BV11342943,31.076164,121.296059,马汤村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾七路,枫泾,上海市,BV11342929,30.887968,121.010574,枫泾人民政府(枫泾公路)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江21路,,上海市,BV11342900,31.041826,121.270157,滨纷路中辰路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松新枫线,,上海市,BV11342891,30.934210,121.022995,横埭(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松新枫线,,上海市,BV11342890,30.933498,121.037567,叶新公路林介路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
航奉专线,,上海市,BV11342864,30.986826,121.563210,航南公路泰青公路(泰日镇)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
航奉专线,,上海市,BV11342863,30.975834,121.526764,大叶公路新强路(新强村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
君莲班车;银春地区便民班车,颛桥,上海市,BV11342835,31.070049,121.406670,颛兴路都市路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
君莲班车,颛桥,上海市,BV11342834,31.082655,121.416611,春都路都庄路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
君莲班车,颛桥,上海市,BV11342833,31.083824,121.409805,老沪闵路都会路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
君莲班车,颛桥,上海市,BV11342832,31.060938,121.395630,联农路中沟路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
君莲班车,颛桥,上海市,BV11342831,31.083467,121.419273,春都路都庄路(广润苑、君莲新城)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
君莲班车,颛桥,上海市,BV11342830,31.093008,121.411163,梅州路都庄路站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
银春地区便民班车,颛桥,上海市,BV11342829,31.066244,121.395447,中沟路颛卫路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
银春地区便民班车,,上海市,BV11342824,31.038876,121.420853,都市路金阳路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
银春地区便民班车,颛桥,上海市,BV11342823,31.070137,121.392090,光华路繁安路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
银春地区便民班车,,上海市,BV11342822,31.032076,121.423988,都市路灯辉支路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
银春地区便民班车,颛桥,上海市,BV11342821,31.066143,121.395508,中沟路颛兴路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
银春地区便民班车,,上海市,BV11342820,31.035242,121.422531,都市路灯辉路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
君莲班车;银春地区便民班车,颛桥,上海市,BV11342819,31.066944,121.397957,颛兴路颛卫路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
银春地区便民班车,颛桥,上海市,BV11342818,31.064739,121.408157,向阳路都市路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
沪塘专线,,上海市,BV11342210,30.929960,121.576233,北塘新苑(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下一路,,上海市,BV11342163,30.786152,121.131287,廊华路廊淦岛(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下二路,,上海市,BV11342162,30.776258,121.164772,山塘村委会(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
闵行12路,浦江镇,上海市,BV11341983,31.061037,121.533661,江文路江玮路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
927路,虹梅路,上海市,BV11341966,31.180719,121.412445,钦州北路桂林路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定52路,,上海市,BV11341171,31.327339,121.258514,封周路云谷路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定52路,,上海市,BV11341170,31.327148,121.261147,合作路封周路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定52路,,上海市,BV11341169,31.309492,121.266441,嘉绣路胜辛南路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
895路,,上海市,BV11341090,31.127445,121.219223,勋业路陆宝山路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
895路,佘山,上海市,BV11341089,31.112622,121.226389,泗陈公路嘉松中路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
895路,,上海市,BV11341088,31.117729,121.220772,大凉山路业锦路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南牛线区间,,上海市,BV11341073,31.780455,121.226425,华荣村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南牛线区间,城桥,上海市,BV11341072,31.626398,121.398499,北门路八一路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南牛线区间,,上海市,BV11341071,31.781540,121.241013,育新村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南牛线;南牛线区间,城桥,上海市,BV11341038,31.621775,121.392593,西门路人民路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦23路,,上海市,BV11340973,31.238264,121.087692,青赵公路官田泾桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下五路,,上海市,BV11340972,30.810410,121.153801,廊下五路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江13路,,上海市,BV11340970,31.026299,121.511101,招呼站(鲁南路永跃路)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康5路,,上海市,BV11340969,31.090443,121.669052,窑港大道(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦13路,,上海市,BV11340968,31.215204,121.114965,久业路友爱路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦23路,,上海市,BV11340967,31.246658,121.085304,青赵公路曙光路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦23路,,上海市,BV11340966,31.164032,121.084641,青赵公路北蒋墩(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦23路,,上海市,BV11340965,31.161171,121.085594,青赵公路天恩桥一路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
白鹤1路,白鹤,上海市,BV11340964,31.258970,121.141563,鹤祥路外青松公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
上青线;沪朱专线;青浦25路;青黄专线,,上海市,BV11340963,31.149527,121.160330,沪青平公路崧润路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角5路,朱家角镇,上海市,BV11340284,31.076097,121.055305,沈砖公路朱枫公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角5路,,上海市,BV11340283,31.060688,121.121368,天淀路新王路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角5路,,上海市,BV11340282,31.059345,121.109833,天淀路庄家村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
练塘1路,,上海市,BV11340281,30.996771,121.013455,练新路四联支路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角5路,,上海市,BV11340280,31.069393,121.114578,新王路潘家荡村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
练塘4路(上行),,上海市,BV11340279,31.015665,121.000320,练高路高家港村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
练塘1路,,上海市,BV11340278,30.991497,121.085929,芦周路松蒸公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角5路,,上海市,BV11340276,31.073757,121.023514,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定52路,,上海市,BV11339771,31.308984,121.267973,乐惠路嘉绣路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定52路,,上海市,BV11339770,31.305230,121.270011,乐惠路嘉好路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
太仓501路,,上海市,BV11339486,31.481354,121.280472,周南(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松莘线B线,,上海市,BV11339323,31.063355,121.234614,银泽路嘉松南路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
895路,,上海市,BV11338745,31.118668,121.220100,业锦路大凉山路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
大桥一线高峰车,,上海市,BV11338650,31.222355,121.473503,马当路淮海中路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
895路,,上海市,BV11338005,31.119436,121.212646,青城山路业锦路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
赵巷3路,赵巷,上海市,BV11338004,31.142162,121.222595,业辉路置发路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
赵巷3路,赵巷,上海市,BV11338003,31.141094,121.226669,业辉路嘉松中路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
赵巷3路,赵巷,上海市,BV11338002,31.138569,121.208374,业辉路业前路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
赵巷3路,赵巷,上海市,BV11338001,31.141453,121.214897,业辉路置达路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南航线;浦卫专线,,上海市,BV11336329,30.961432,121.522896,团汇公路浦星公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青泸线,,上海市,BV11336230,31.217396,121.333206,天山西路东华美路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江16路,,上海市,BV11336102,31.019863,121.141403,彭丰路思贤路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡胜专线,,上海市,BV11335971,31.668282,121.536903,招呼站(明华二村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡胜专线,,上海市,BV11335970,31.546976,121.616638,招呼站(东美钢材现货市场)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡胜专线,,上海市,BV11335956,31.546476,121.617188,招呼站(万信慧选酒店)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡胜专线,,上海市,BV11335955,31.668268,121.536896,招呼站(加油站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡胜专线,,上海市,BV11335954,31.629185,121.605171,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡胜专线,,上海市,BV11335953,31.655933,121.557846,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
夏阳1路,,上海市,BV11335381,31.101147,121.137756,王仙村路枫泾村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
夏阳1路,,上海市,BV11335380,31.107555,121.133850,枫泾村路福寿园(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
夏阳1路,,上海市,BV11335379,31.115049,121.135185,枫泾村路枫泾村委(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
夏阳1路,,上海市,BV11335378,31.112900,121.131218,枫泾村路枫泾村支路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
夏阳1路,,上海市,BV11335377,31.102818,121.135635,枫泾村路横江桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
夏阳1路,,上海市,BV11335335,31.097942,121.149437,王仙村路黄油车村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
夏阳1路,,上海市,BV11335334,31.093971,121.151070,王仙村路潘家湾村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南堡专线,,上海市,BV11335273,31.627449,121.436378,绿海路海岛星城(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南川线,北蔡,上海市,BV11334797,31.180235,121.554390,成山路莲安西路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江16路,,上海市,BV11333882,31.025591,121.500980,新港河路永恩路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东54路,,上海市,BV11333881,31.291557,121.579185,东靖路浦东北路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江16路,,上海市,BV11333880,31.030595,121.502830,鲁康路浦锦南路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江16路,,上海市,BV11333879,31.030155,121.506256,鲁康路永杰路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角3路,朱家角镇,上海市,BV11333878,31.081888,121.058350,康工路康园路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角3路,,上海市,BV11333877,31.074148,121.067001,朱家角镇养护院(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1514路,,上海市,BV11333423,31.209084,121.093422,香大路大盈路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1514路,,上海市,BV11333422,31.208768,121.098018,香大路启圣路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
108路,,上海市,BV11333154,31.276997,121.465569,株洲路新同心路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1846路,泗泾,上海市,BV11332728,31.111534,121.251358,通泼泾(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江46路区间,泗泾,上海市,BV11332727,31.116579,121.261177,泗宝路轻轨站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江48路,泗泾,上海市,BV11332725,31.118311,121.256424,泗泾地铁站(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江48路,泗泾,上海市,BV11332724,31.119596,121.269173,泗陈公路赵菲公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江46路;松江46路区间,泗泾,上海市,BV11332723,31.114714,121.272285,文化中心(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11332387,31.690660,121.416589,港西中学(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松莘线,,上海市,BV11332249,31.055044,121.285492,新庙三路新腾路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江52路,,上海市,BV11332230,31.082034,121.348564,场西路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1813路,,上海市,BV11332221,31.073957,121.325233,月台路明中路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江有轨电车1号线,,上海市,BV11332217,31.057842,121.313919,新站路站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江有轨电车1号线,,上海市,BV11332216,31.052292,121.306274,新车公路站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1817路;松江50路内环;松江50路外环;松江53路;松江有轨电车1号线,,上海市,BV11332215,31.053875,121.312859,新镇街站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江有轨电车1号线,,上海市,BV11332214,31.047977,121.297363,漕河路站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南金线,,上海市,BV11332122,30.895164,121.371407,杨存路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南金线,,上海市,BV11332121,30.889965,121.298248,十一号桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南金线,,上海市,BV11332120,30.890087,121.281563,九号桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南金线,亭林,上海市,BV11332119,30.881435,121.322777,南亭公路亭升公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南金线,,上海市,BV11332118,30.905169,121.440278,沪杭公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,新浜镇,上海市,BV11332069,30.936361,121.082001,叶新公路东方狐狸城(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,,上海市,BV11332067,30.922222,121.020012,中红村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,,上海市,BV11332066,30.935846,121.163994,叶新公路黄桥路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,枫泾,上海市,BV11332065,30.897173,121.017593,枫阳路北大街(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,,上海市,BV11332064,30.942734,121.123100,华卉市场(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,,上海市,BV11332062,30.928871,121.021606,朱枫公路步阳村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,,上海市,BV11332061,30.933466,121.045975,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,枫泾,上海市,BV11332060,30.895500,121.020897,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,枫泾,上海市,BV11332059,30.910223,121.017273,服装城(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲浜专线,叶榭,上海市,BV11332058,30.941961,121.304359,叶新公路叶旺路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金枫线(金山200路),,上海市,BV11332057,30.875870,121.036522,消防大队(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11332055,30.868038,121.033073,潮枫公路新华村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11332054,30.830074,120.998546,潮枫公路邬家(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11332053,30.832522,121.006671,潮枫公路池浜(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11332052,30.855842,121.024293,潮枫公路新义村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11332051,30.845352,121.015764,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11332050,30.836693,121.009136,潮枫公路团新村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11332049,30.826736,120.996011,潮枫公路南姚华港(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11332048,30.830621,121.002365,潮枫公路金塘港(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11332047,30.859835,121.027036,枫泾二路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定10路,,上海市,BV11332028,31.396271,121.295441,塔城东路浏翔公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南风线,,上海市,BV11331706,31.683685,121.428856,富民村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南风线;城桥5路,,上海市,BV11331705,31.650652,121.420372,鼓浪屿路陈海公路站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南风线,,上海市,BV11331704,31.662796,121.422142,城北镇(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡进线,,上海市,BV11331672,31.585590,121.655037,港中路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡进线,,上海市,BV11331671,31.578047,121.649368,加油站(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南隆专线,,上海市,BV11331657,31.732933,121.433777,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡进线;堡陈中线,,上海市,BV11331656,31.546429,121.625908,堡镇油厂(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡进线,,上海市,BV11331655,31.626431,121.646339,港堡路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南隆专线,,上海市,BV11331654,31.706995,121.421768,协定公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡进线,,上海市,BV11331653,31.634899,121.624390,响铜镇(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡进线,,上海市,BV11331652,31.641857,121.601387,前柴路北沿公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡七线,,上海市,BV11331561,31.531525,121.645073,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤42路,,上海市,BV11331555,30.992678,121.519318,江艇路工业路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤42路,,上海市,BV11331554,30.998840,121.523514,金聚路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤42路,,上海市,BV11331553,30.996107,121.519203,江艇路金斗路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷5路,,上海市,BV11331499,30.844787,121.199718,吕新路太平村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线;吕巷5路,,上海市,BV11331498,30.827049,121.181885,康兴路建新大街(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,陈家,上海市,BV11331330,31.509327,121.785004,八效形(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,,上海市,BV11331329,31.553925,121.671410,各线(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
